date,createdAt,timestamp,context,value
2025-02-25 13:39:30.775000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:30.625000+05:30,1.74047E+12,1.74047E+12,{},624
2025-02-25 13:39:30.614000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:30.464000+05:30,1.74047E+12,1.74047E+12,{},555
2025-02-25 13:39:30.314000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:30.164000+05:30,1.74047E+12,1.74047E+12,{},692
2025-02-25 13:39:30.153000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:30.003000+05:30,1.74047E+12,1.74047E+12,{},571
2025-02-25 13:39:29.853000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:29.703000+05:30,1.74047E+12,1.74047E+12,{},686
2025-02-25 13:39:29.692000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:29.542000+05:30,1.74047E+12,1.74047E+12,{},564
2025-02-25 13:39:29.392000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:29.242000+05:30,1.74047E+12,1.74047E+12,{},698
2025-02-25 13:39:29.231000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:29.081000+05:30,1.74047E+12,1.74047E+12,{},531
2025-02-25 13:39:28.931000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:28.781000+05:30,1.74047E+12,1.74047E+12,{},699
2025-02-25 13:39:28.770000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:28.620000+05:30,1.74047E+12,1.74047E+12,{},619
2025-02-25 13:39:28.470000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:28.320000+05:30,1.74047E+12,1.74047E+12,{},630
2025-02-25 13:39:28.309000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:28.159000+05:30,1.74047E+12,1.74047E+12,{},511
2025-02-25 13:39:28.009000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:27.859000+05:30,1.74047E+12,1.74047E+12,{},752
2025-02-25 13:39:27.848000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:27.698000+05:30,1.74047E+12,1.74047E+12,{},585
2025-02-25 13:39:27.548000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:27.398000+05:30,1.74047E+12,1.74047E+12,{},661
2025-02-25 13:39:27.387000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:27.237000+05:30,1.74047E+12,1.74047E+12,{},549
2025-02-25 13:39:27.087000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:26.937000+05:30,1.74047E+12,1.74047E+12,{},704
2025-02-25 13:39:26.926000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:26.776000+05:30,1.74047E+12,1.74047E+12,{},548
2025-02-25 13:39:26.626000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:26.476000+05:30,1.74047E+12,1.74047E+12,{},675
2025-02-25 13:39:26.465000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:26.315000+05:30,1.74047E+12,1.74047E+12,{},550
2025-02-25 13:39:26.165000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:26.015000+05:30,1.74047E+12,1.74047E+12,{},661
2025-02-25 13:39:26.004000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:25.854000+05:30,1.74047E+12,1.74047E+12,{},484
2025-02-25 13:39:25.704000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:25.554000+05:30,1.74047E+12,1.74047E+12,{},752
2025-02-25 13:39:25.543000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:25.393000+05:30,1.74047E+12,1.74047E+12,{},617
2025-02-25 13:39:25.243000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:25.093000+05:30,1.74047E+12,1.74047E+12,{},623
2025-02-25 13:39:25.082000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:24.932000+05:30,1.74047E+12,1.74047E+12,{},511
2025-02-25 13:39:24.782000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:24.632000+05:30,1.74047E+12,1.74047E+12,{},729
2025-02-25 13:39:24.621000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:24.471000+05:30,1.74047E+12,1.74047E+12,{},575
2025-02-25 13:39:24.321000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:24.171000+05:30,1.74047E+12,1.74047E+12,{},666
2025-02-25 13:39:24.160000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:24.010000+05:30,1.74047E+12,1.74047E+12,{},543
2025-02-25 13:39:23.860000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:23.710000+05:30,1.74047E+12,1.74047E+12,{},636
2025-02-25 13:39:23.699000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:23.549000+05:30,1.74047E+12,1.74047E+12,{},500
2025-02-25 13:39:23.399000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:23.249000+05:30,1.74047E+12,1.74047E+12,{},653
2025-02-25 13:39:23.238000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:23.088000+05:30,1.74047E+12,1.74047E+12,{},551
2025-02-25 13:39:22.938000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:22.788000+05:30,1.74047E+12,1.74047E+12,{},581
2025-02-25 13:39:22.777000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:22.627000+05:30,1.74047E+12,1.74047E+12,{},436
2025-02-25 13:39:22.477000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:22.327000+05:30,1.74047E+12,1.74047E+12,{},688
2025-02-25 13:39:22.316000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:22.166000+05:30,1.74047E+12,1.74047E+12,{},528
2025-02-25 13:39:22.016000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:21.866000+05:30,1.74047E+12,1.74047E+12,{},558
2025-02-25 13:39:21.855000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:21.705000+05:30,1.74047E+12,1.74047E+12,{},463
2025-02-25 13:39:21.555000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:21.405000+05:30,1.74047E+12,1.74047E+12,{},607
2025-02-25 13:39:21.394000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:21.244000+05:30,1.74047E+12,1.74047E+12,{},455
2025-02-25 13:39:21.094000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:20.944000+05:30,1.74047E+12,1.74047E+12,{},555
2025-02-25 13:39:20.933000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:20.783000+05:30,1.74047E+12,1.74047E+12,{},433
2025-02-25 13:39:20.633000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:20.483000+05:30,1.74047E+12,1.74047E+12,{},511
2025-02-25 13:39:20.472000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:20.322000+05:30,1.74047E+12,1.74047E+12,{},370
2025-02-25 13:39:20.172000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:20.022000+05:30,1.74047E+12,1.74047E+12,{},528
2025-02-25 13:39:20.011000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:19.861000+05:30,1.74047E+12,1.74047E+12,{},434
2025-02-25 13:39:19.711000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:19.561000+05:30,1.74047E+12,1.74047E+12,{},416
2025-02-25 13:39:19.550000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:19.400000+05:30,1.74047E+12,1.74047E+12,{},317
2025-02-25 13:39:19.250000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:19.100000+05:30,1.74047E+12,1.74047E+12,{},531
2025-02-25 13:39:19.089000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:18.939000+05:30,1.74047E+12,1.74047E+12,{},375
2025-02-25 13:39:18.789000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:18.639000+05:30,1.74047E+12,1.74047E+12,{},416
2025-02-25 13:39:18.628000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:18.478000+05:30,1.74047E+12,1.74047E+12,{},319
2025-02-25 13:39:18.328000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:18.178000+05:30,1.74047E+12,1.74047E+12,{},464
2025-02-25 13:39:18.167000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:18.017000+05:30,1.74047E+12,1.74047E+12,{},320
2025-02-25 13:39:17.867000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:17.717000+05:30,1.74047E+12,1.74047E+12,{},461
2025-02-25 13:39:17.706000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:17.556000+05:30,1.74047E+12,1.74047E+12,{},336
2025-02-25 13:39:17.406000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:17.256000+05:30,1.74047E+12,1.74047E+12,{},458
2025-02-25 13:39:17.245000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:17.095000+05:30,1.74047E+12,1.74047E+12,{},267
2025-02-25 13:39:16.945000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:16.795000+05:30,1.74047E+12,1.74047E+12,{},496
2025-02-25 13:39:16.784000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:16.634000+05:30,1.74047E+12,1.74047E+12,{},354
2025-02-25 13:39:16.484000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:16.334000+05:30,1.74047E+12,1.74047E+12,{},400
2025-02-25 13:39:16.323000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:16.173000+05:30,1.74047E+12,1.74047E+12,{},223
2025-02-25 13:39:16.023000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:15.873000+05:30,1.74047E+12,1.74047E+12,{},333
2025-02-25 13:39:15.862000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:15.712000+05:30,1.74047E+12,1.74047E+12,{},187
2025-02-25 13:39:15.562000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:15.412000+05:30,1.74047E+12,1.74047E+12,{},304
2025-02-25 13:39:15.401000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:15.251000+05:30,1.74047E+12,1.74047E+12,{},227
2025-02-25 13:39:15.101000+05:30,1.74047E+12,1.74047E+12,{},0
